#  2024 Trawl Suvery Species data ,,,,,,,
#  Sample weight and numbers are the sum of 3 subsamples,,,,,,,
#  Whole weight and numbers actual number and weight pulled from the entier tow before subsamples were taken,,,,,,,
#,,,,,,,
#,,,,,,,
#,,,,,,,
Year,Haul ,Spcode,Sample_kg,Sample_n,Whole_kg,Whole_n,Comments
2023,3,10220,7.06,11,,,
2023,3,21110,0.412,2,,,
2023,3,80020,0.656,13,,,
2023,3,40500,1.426,5,,,
2023,3,71511,0.02,7,,,
2023,3,68580,0.026,2,,,
2023,3,68577,0.048,6,,,
2023,3,10211,0.036,1,,,
2023,3,10140,0.042,6,,,
2023,3,69090,0.076,3,,,
2023,3,69061,0.062,6,,,
2023,3,21405,0.006,1,,,
2023,3,20041,0.036,3,,,
2023,3,23041,0.024,2,,,
2023,3,21741,0.126,8,,,
2023,3,82510,0.012,2,,,
2023,3,66601,0.016,1,,,
2023,3,66045,0.006,3,,,
2023,4,69322,,,2.649,2,
2023,4,10120,,,,,
2023,4,21720,,,,,
2023,4,21740,,,,,
2023,4,81742,35.8,402,,,
2023,4,10285,0.456,5,,,
2023,4,66570,0.404,90,,,
2023,4,80200,3.14,19,,,
2023,4,66502,0.064,33,,,
2023,4,99999,1.456,,,,
2023,4,21375,0.038,1,,,
2023,4,23801,0.092,5,,,
2023,4,21735,,,,,
2023,4,43000,,,,,
2023,4,41201,,,,,
2023,4,10210,0.062,5,,,
2023,4,83020,1.122,8,,,
2023,4,80020,0.72,5,,,
2023,4,40500,4.39,16,,,
2023,4,81095,0.018,1,,,
2023,4,80111,0.048,1,,,
2023,4,71511,0.008,5,,,
2023,4,68580,0.032,3,,,
2023,4,68577,0.182,10,,,
2023,4,23041,0.012,1,,,
2023,4,80595,0.202,20,,,
2023,4,82510,0.042,2,,,
2023,4,21313,0.022,1,,,
2023,4,22200,0.002,1,,,
2023,4,71010,0.01,1,,,
2023,4,85203,0.006,1,,,
2023,4,69061,0.062,5,,,
2023,4,10140,0.028,2,,,
2023,4,66045,0.042,20,,,
2023,4,66050,0.082,10,,,
2023,5,69322,,,1.03,1,
2023,5,10120,,,,,
2023,5,21720,,,,,
2023,5,21740,,,,,
2023,5,81742,28.54,258,,,
2023,5,10285,0.534,4,,,
2023,5,66570,0.07,13,,,
2023,5,80200,3.456,22,,,
2023,5,66502,0.012,6,,,
2023,5,99999,2.228,,,,
2023,5,21375,,,,,
2023,5,23801,0.012,2,,,
2023,5,21735,,,,,
2023,5,43000,,,,,
2023,5,41201,0.042,6,,,
2023,5,10210,1.094,20,,,
2023,5,21313,0.068,2,,,
2023,5,40500,0.266,2,,,
2023,5,83020,2.71,23,,,
2023,5,80020,2.632,8,,,
2023,5,20061,0.014,1,,,
2023,5,10140,0.002,1,,,
2023,5,68580,0.052,1,,,
2023,5,50301,0.001,1,,,
2023,5,68577,0.07,7,,,
2023,5,22200,0.008,1,,,
2023,5,80595,0.192,20,,,
2023,5,71511,0.282,86,,,
2023,5,#N/A,0.426,1,,,
2023,5,98082,0.018,6,,,
2023,5,71001,0.026,6,,,
2023,5,81095,0.03,1,,,
2023,5,69120,0.048,2,,,
2023,5,69061,0.004,1,,,
2023,5,66045,0.012,3,,,
2023,5,66050,0.004,1,,,
2023,6,69322,,,,,
2023,6,10120,,,,,
2023,6,21720,,,,,
2023,6,21740,,,2.88,1,29 inch
2023,6,81742,18.65,282,,,
2023,6,10285,0.452,2,,,
2023,6,66570,0.402,88,,,
2023,6,80200,1.283,21,,,
2023,6,66502,0.004,5,,,
2023,6,99999,1.776,,,,
2023,6,21375,0.236,1,,,
2023,6,23801,0.456,31,,,
2023,6,21735,,,,,
2023,6,43000,0.1,2,,,
2023,6,41201,0.082,2,,,
2023,6,10210,1.482,20,,,
2023,6,83020,3.868,23,,,
2023,6,80020,2.538,9,,,
2023,6,80595,2.268,185,,,
2023,6,40500,2.546,7,,,
2023,6,71511,11.93,35086.13,,,"subsample: 33/100g, 35/100g, 34/100g = 2.941/gram"
2023,6,21313,0.038,2,,,
2023,6,#N/A,2.974,4,,,
2023,6,23041,0.042,12,,,
2023,6,71010,0.022,3,,,
2023,6,80590,0.156,1,,,
2023,6,98082,0.012,1,,,
2023,6,#N/A,0.064,16,,,
2023,6,83000,0.026,11,,,
2023,6,82510,0.082,1,,,
2023,6,10140,0.056,10,,,
2023,6,66045,0.002,4,,,
2023,6,68577,0.206,11,,,
2023,6,69061,0.102,4,,,
2023,6,69120,0.786,14,,,
2023,7,69322,,,,,
2023,7,10120,,,,,
2023,7,21720,,,,,
2023,7,21740,,,,,
2023,7,81742,40.89,229,,,
2023,7,10285,,,,,
2023,7,66570,0.016,3,,,
2023,7,80200,0.222,3,,,
2023,7,66502,,,,,
2023,7,99999,0.882,,,,
2023,7,21375,2.692,2,,,
2023,7,23801,,,,,
2023,7,21735,,,,,
2023,7,43000,,,,,
2023,7,41201,0.05,1,,,
2023,7,10210,,,,,
2023,7,80595,1.168,68,,,
2023,7,80020,1.864,6,,,
2023,7,80590,0.932,4,,,
2023,7,83020,2.268,17,,,
2023,7,40500,0.426,4,,,
2023,7,#N/A,2.398,4,,,
2023,7,98082,0.006,2,,,
2023,7,83000,0.008,6,,,
2023,7,#N/A,0.926,81,,,
2023,7,82510,0.024,1,,,
2023,7,81095,0.016,1,,,
2023,7,68577,0.082,2,,,
2023,7,68580,0.018,1,,,
2023,7,69086,0.096,1,,,
2023,7,69120,1.492,19,,,
2023,7,85203,0.004,3,,,
2023,8,69322,,,,,
2023,8,10120,,,,,
2023,8,21720,,,2.84,1,
2023,8,21740,,,,,
2023,8,81742,29.26,251,,,
2023,8,10285,1.896,9,,,
2023,8,66570,0.134,28,,,
2023,8,80200,1.672,9,,,
2023,8,66502,0.004,1,,,
2023,8,99999,2.152,,,,
2023,8,21375,1.51,5,,,
2023,8,23801,,,,,
2023,8,21735,,,,,
2023,8,43000,0.214,4,,,
2023,8,41201,0.096,3,,,
2023,8,10210,1.012,11,,,
2023,8,471,,,,,no weight bc no lost power and wanted to release alive
2023,8,21313,0.012,1,,,
2023,8,21741,0.02,4,,,
2023,8,83020,1.064,9,,,
2023,8,40500,0.594,1,,,
2023,8,74562,0.01,2,,,
2023,8,80595,0.226,16,,,
2023,8,80020,0.654,2,,,
2023,8,#N/A,1.938,3,,,
2023,8,98082,0.294,7,,,
2023,8,80590,0.428,2,,,
2023,8,10140,0.004,1,,,
2023,8,83000,0.001,1,,,
2023,8,54030,0.001,1,,,
2023,8,#N/A,0.052,10,,,
2023,8,68580,0.02,2,,,
2023,8,68577,0.02,2,,,
2023,8,69120,0.432,7,,,
2023,8,69086,0.134,2,,,
2023,8,69061,0.006,1,,,
2023,9,69322,,,,,
2023,9,10120,,,,,
2023,9,21720,,,,,
2023,9,21740,,,2.98,1,28.5 in
2023,9,81742,17.3,201,,,
2023,9,10285,1.012,8,,,
2023,9,66570,0.218,56,,,
2023,9,80200,0.976,4,,,
2023,9,66502,0.008,8,,,
2023,9,99999,5.498,,,,
2023,9,21375,0.472,3,,,
2023,9,23801,0.09,6,,,
2023,9,21735,,,,,
2023,9,43000,1.128,50,,,
2023,9,41201,0.889,49,,,
2023,9,10210,1.854,68,,,
2023,9,83020,0.426,,,,
2023,9,#N/A,6.43,11,,,
2023,9,10260,0.282,1,,,
2023,9,98082,0.074,5,,,
2023,9,82510,0.074,1,,,
2023,9,68580,0.044,3,,,
2023,9,#N/A,0.034,1,,,
2023,9,75241,0.04,1,,,
2023,9,50301,0.006,3,,,
2023,9,85203,0.004,1,,,
2023,9,40500,4.638,8,,,
2023,9,69061,0.014,1,,,
2023,9,69090,0.29,9,,,
2023,9,69120,6.852,103,,,
2023,9,69086,1.536,25,,,
2023,9,66045,0.002,2,,,
2023,9,10140,0.006,1,,,
2023,9,#N/A,0.012,1,,,
2023,10,69322,,,3.154,3,
2023,10,10120,,,,,
2023,10,21720,,,,,
2023,10,21740,,,,,
2023,10,81742,42.5,462,,,
2023,10,10285,1.746,6,,,
2023,10,66570,0.178,34,,,
2023,10,80200,0.148,1,,,
2023,10,66502,,,,,
2023,10,99999,5.15,,,,
2023,10,21375,2.012,3,,,
2023,10,23801,0.078,5,,,
2023,10,21735,,,,,
2023,10,43000,0.068,8,,,
2023,10,41201,0.046,3,,,
2023,10,10210,1.486,27,,,
2023,10,40500,0.692,2,,,
2023,10,80020,0.316,1,,,
2023,10,69120,2.084,30,,,
2023,10,98082,0.038,4,,,
2023,10,69061,0.024,1,,,
2023,10,69090,0.024,1,,,
2023,10,69086,0.072,1,,,
2023,10,#N/A,0.816,6,,,
2023,10,54030,0.004,1,,,
2023,10,68577,0.02,1,,,
2023,10,68580,0.042,5,,,
2023,10,83000,0.012,5,,,
2023,10,50301,0.002,1,,,
2023,10,56300,0.006,1,,,
2023,10,82510,0.072,1,,,
2023,10,59111,0.001,1,,,
2023,11,69322,,,1.624,1,
2023,11,10120,,,,,
2023,11,21720,,,,,
2023,11,21740,,,,,
2023,11,81742,29.22,330,,,
2023,11,10285,0.566,5,,,
2023,11,66570,0.422,88,,,
2023,11,80200,2.376,14,,,
2023,11,66502,0.008,6,,,
2023,11,99999,2.156,,,,
2023,11,21375,,,,,
2023,11,23801,0.06,6,,,
2023,11,21735,,,,,
2023,11,43000,,,,,
2023,11,41201,0.398,11,,,
2023,11,10210,0.732,18,,,
2023,11,40500,14.21,,,,
2023,11,22200,1.26,2,,,
2023,11,80020,2.946,3,,,
2023,11,#N/A,1.554,2,,,
2023,11,98082,0.432,19,,,
2023,11,50301,0.001,1,,,
2023,11,68580,0.052,5,,,
2023,11,68577,0.048,8,,,
2023,11,21313,0.024,2,,,
2023,11,10140,0.028,2,,,
2023,11,69061,0.012,2,,,
2023,11,69120,0.45,8,,,
2023,11,66045,0.004,2,,,
2023,11,66203,0.004,1,,,
2023,11,71511,0.008,3,,,
2023,11,95020,0.074,1,,,
2023,11,54030,0.006,1,,,
2023,11,83000,0.004,1,,,
2023,11,75284,0.002,1,,,
2023,12,69322,,,,,
2023,12,10120,,,,,
2023,12,21720,,,,,
2023,12,21740,,,,,
2023,12,81742,28.464,287,,,
2023,12,10285,4.54,48,,,
2023,12,66570,0.17,33,,,
2023,12,80200,2.766,17,,,
2023,12,66502,0.016,8,,,
2023,12,99999,2.262,,,,
2023,12,21375,,,,,
2023,12,23801,0.036,4,,,
2023,12,21735,0.3,4,,,
2023,12,43000,0.002,1,,,
2023,12,41201,0.22,14,,,
2023,12,10210,2.35,52,,,
2023,12,80020,2.572,7,,,
2023,12,10220,2.456,2,,,
2023,12,40500,4.736,21,,,
2023,12,#N/A,2.502,6,,,
2023,12,69120,0.302,4,,,
2023,12,69090,0.098,1,,,
2023,12,69061,0.018,1,,,
2023,12,23041,0.186,14,,,
2023,12,66045,0.006,2,,,
2023,12,68580,0.048,5,,,
2023,12,68577,0.002,1,,,
2023,12,50301,0.002,3,,,
2023,12,20041,0.012,1,,,
2023,12,21313,0.018,2,,,
2023,12,80595,0.114,13,,,
2023,12,71511,0.024,9,,,
2023,12,98082,0.024,3,,,
2023,12,80590,0.162,1,,,
2023,12,71001,0.014,3,,,
2023,12,91000,0.002,1,,,
2023,12,83020,0.022,1,,,
2023,13,69322,,,15.58,12,
2023,13,10120,,,,,
2023,13,21720,,,17.3,2,
2023,13,21740,,,,,
2023,13,81742,18.96,201,,,
2023,13,10285,0.574,4,,,
2023,13,66570,0.286,55,,,
2023,13,80200,0.814,5,,,
2023,13,66502,0.022,16,,,
2023,13,99999,3.25,,,,
2023,13,21375,4.032,7,,,
2023,13,23801,0.804,32,,,
2023,13,21735,6.27,75,,,
2023,13,43000,0.002,2,,,
2023,13,41201,0.044,1,,,
2023,13,10210,2.716,19,,,
2023,13,68781,0.33,2,,,
2023,13,10220,4.048,5,,,
2023,13,24180,0.034,1,,,
2023,13,40500,9.56,40,,,
2023,13,80020,0.734,2,,,
2023,13,21110,0.046,1,,,
2023,13,23055,0.166,5,,,
2023,13,95036,0.001,1,,,
2023,13,21721,0.046,2,,,
2023,13,21725,0.06,3,,,
2023,13,66045,3.056,1144,,,
2023,13,69090,0.002,1,,,
2023,14,69322,,,21.28,16,
2023,14,10120,,,,,
2023,14,21720,,,7.52,1,832 mm
2023,14,21740,,,,,
2023,14,81742,21.27,192,,,"scale malfunctioned not all items weighed, took average kg/ind from surrounding stations"
2023,14,10285,2.257034483,9,,,"scale malfunctioned not all items weighed, took average kg/ind from surrounding stations"
2023,14,66570,0.075262009,15,,,"scale malfunctioned not all items weighed, took average kg/ind from surrounding stations"
2023,14,80200,5.32,,,,"scale malfunctioned not all items weighed, took average kg/ind from surrounding stations"
2023,14,66502,,,,,"scale malfunctioned not all items weighed, took average kg/ind from surrounding stations"
2023,14,99999,,,,,"scale malfunctioned not all items weighed, took average kg/ind from surrounding stations"
2023,14,21375,0.837793103,2,,,"scale malfunctioned not all items weighed, took average kg/ind from surrounding stations"
2023,14,23801,,,,,"scale malfunctioned not all items weighed, took average kg/ind from surrounding stations"
2023,14,21735,9.29,112,,,"scale malfunctioned not all items weighed, took average kg/ind from surrounding stations"
2023,14,43000,,,,,"scale malfunctioned not all items weighed, took average kg/ind from surrounding stations"
2023,14,41201,0.286933333,16,,,"scale malfunctioned not all items weighed, took average kg/ind from surrounding stations"
2023,14,10210,2.135877133,22,,,"scale malfunctioned not all items weighed, took average kg/ind from surrounding stations"
2023,14,40500,1.560387097,4,,,"scale malfunctioned not all items weighed, took average kg/ind from surrounding stations"
2023,14,21110,0.157066667,2,,,"scale malfunctioned not all items weighed, took average kg/ind from surrounding stations"
2023,14,80020,0.546052632,1,,,"scale malfunctioned not all items weighed, took average kg/ind from surrounding stations"
2023,14,#N/A,2.28,6,,,"scale malfunctioned not all items weighed, took average kg/ind from surrounding stations"
2023,14,98082,0.2410625,14,,,"scale malfunctioned not all items weighed, took average kg/ind from surrounding stations"
2023,14,68781,0.194,1,,,"scale malfunctioned not all items weighed, took average kg/ind from surrounding stations"
2023,14,80595,0.008571429,1,,,"scale malfunctioned not all items weighed, took average kg/ind from surrounding stations"
2023,14,10220,0.803,1,,,"scale malfunctioned not all items weighed, took average kg/ind from surrounding stations"
2023,14,69120,0.907809524,12,,,"scale malfunctioned not all items weighed, took average kg/ind from surrounding stations"
2023,14,69090,0.234,2,,,"scale malfunctioned not all items weighed, took average kg/ind from surrounding stations"
2023,14,23055,0.365052632,8,,,"scale malfunctioned not all items weighed, took average kg/ind from surrounding stations"
2023,14,56300,0.012,2,,,"scale malfunctioned not all items weighed, took average kg/ind from surrounding stations"
2023,15,69322,,,12.02,8,
2023,15,10120,,,4.62,1,
2023,15,21720,,,,,
2023,15,21740,,,,,
2023,15,81742,32.22,,,,
2023,15,10285,12.9,15,,,
2023,15,66570,0.033,5,,,
2023,15,80200,2.953,13,,,
2023,15,66502,,,,,
2023,15,99999,0.784,,,,
2023,15,21375,,,,,
2023,15,23801,,,,,
2023,15,21735,0.496,4,,,
2023,15,43000,0.647,19,,,
2023,15,41201,0.099,16,,,
2023,15,10210,1.644,40,,,
2023,15,10220,4.982,3,,,
2023,15,80020,0.669,1,,,
2023,15,40500,4.46,8,,,
2023,15,98082,0.608,38,,,
2023,15,69120,1.862,20,,,
2023,15,21110,0.646,6,,,
2023,15,69090,0.578,3,,,
2023,15,23041,0.053,3,,,
2023,15,10211,0.065,2,,,
2023,15,20041,0.015,1,,,
2023,15,50301,0.001,2,,,
2023,15,74311,0.008,1,,,
2023,15,#N/A,0.523,1,,,
2023,15,80595,0.006,1,,,
2023,15,85203,0.001,1,,,
2023,15,74562,0.002,1,,,
2023,15,74656,0.001,1,,,
2023,16,69322,,,9.93,7,
2023,16,10120,,,,,
2023,16,21720,,,,,
2023,16,21740,,,,,
2023,16,81742,23.48,274,,,
2023,16,10285,1.568,22,,,
2023,16,66570,0.083,12,,,
2023,16,80200,1.433,6,,,
2023,16,66502,,,,,
2023,16,99999,4.054,,,,
2023,16,21375,6.01,7,,,
2023,16,23801,,,,,
2023,16,21735,0.108,1,,,
2023,16,43000,1.802,61,,,
2023,16,41201,0.214,21,,,
2023,16,10210,12.17,250,,,
2023,16,471,,,9.46,1,
2023,16,10220,1.378,1,,,
2023,16,83020,0.601,5,,,
2023,16,80020,0.553,1,,,
2023,16,40500,2.441,,,,
2023,16,82510,0.132,2,,,
2023,16,22200,0.012,1,,,
2023,16,10211,0.016,1,,,
2023,16,98082,0.407,43,,,
2023,16,#N/A,3.236,3,,,
2023,16,68577,0.032,1,,,
2023,16,85170,0.002,1,,,
2023,16,69086,0.582,7,,,
2023,16,69090,0.728,15,,,
2023,16,69120,3.882,60,,,
2023,16,68580,0.065,7,,,
2023,16,74311,0.001,1,,,
2023,17,69322,,,3.03,2,
2023,17,10120,,,3.1,1,
2023,17,21720,,,6.53,1,
2023,17,21740,,,2.61,1,
2023,17,81742,27.92,393,,,
2023,17,10285,1.351,28,,,
2023,17,66570,0.022,5,,,
2023,17,80200,2.844,11,,,
2023,17,66502,0.012,5,,,
2023,17,99999,0.357,,,,
2023,17,21375,2.412,5,,,
2023,17,23801,0.02,1,,,
2023,17,21735,4.964,70,,,
2023,17,43000,0.004,2,,,
2023,17,41201,0.002,1,,,
2023,17,10210,9.74,87,,,
2023,17,10220,0.786,2,,,
2023,17,80020,1.168,1,,,
2023,17,40500,1.918,6,,,
2023,17,21110,0.435,7,,,
2023,17,69120,0.102,7,,,
2023,17,69090,0.596,7,,,
2023,17,23055,0.286,6,,,
2023,17,83020,0.382,3,,,
2023,17,71884,0.316,2,,,
2023,17,68577,0.076,2,,,
2023,17,66045,0.006,4,,,
2023,17,98082,0.012,3,,,
2023,17,62020,0.006,1,,,
2023,17,65100,0.002,5,,,
2023,17,75284,0.166,2,,,
2023,18,69322,,,,,
2023,18,10120,,,8.74,2,
2023,18,21720,,,4.93,2,
2023,18,21740,,,2.92,1,
2023,18,81742,30.5,434,,,
2023,18,10285,0.414,,,,
2023,18,66570,0.026,5,,,
2023,18,80200,3.298,20,,,
2023,18,66502,0.008,8,,,
2023,18,99999,0.372,,,,
2023,18,21375,0.476,2,,,
2023,18,23801,0.082,1,,,
2023,18,21735,8.15,121,,,
2023,18,43000,0.005,1,,,
2023,18,41201,,,,,
2023,18,10210,3.688,35,,,
2023,18,40500,0.873,8,,,
2023,18,10220,2.532,3,,,
2023,18,#N/A,1.065,2,,,
2023,18,23055,1.118,24,,,
2023,18,21110,0.142,2,,,
2023,18,21741,0.068,9,,,
2023,18,69120,0.068,1,,,
2023,18,66045,0.052,20,,,
2023,19,69322,,,,,
2023,19,10120,,,,,
2023,19,21720,,,,,
2023,19,21740,,,,,
2023,19,81742,31.02,474,,,
2023,19,10285,3.753,93,,,
2023,19,66570,,,,,
2023,19,80200,1.843,14,,,
2023,19,66502,0.014,3,,,
2023,19,99999,1.236,,,,
2023,19,21375,2.364,7,,,
2023,19,23801,,,,,
2023,19,21735,4.932,106,,,
2023,19,43000,0.269,4,,,
2023,19,41201,,,,,
2023,19,10210,11.49,79,,,
2023,19,10220,0.863,2,,,
2023,19,21110,0.202,3,,,
2023,19,23055,0.212,4,,,
2023,19,68781,0.095,1,,,
2023,19,69090,0.114,2,,,
2023,19,21313,0.014,1,,,
2023,19,40001,0.001,1,,,
2023,20,69322,,,,,
2023,20,10120,,,,,
2023,20,21720,,,3.66,1,
2023,20,21740,,,,,
2023,20,81742,13.85,165,,,
2023,20,10285,0.776,16,,,
2023,20,66570,0.094,16,,,
2023,20,80200,,,,,
2023,20,66502,0.056,20,,,
2023,20,99999,1.832,,,,
2023,20,21375,4.07,18,,,
2023,20,23801,,,,,
2023,20,21735,26.32,688,,,
2023,20,43000,0.032,2,,,
2023,20,41201,,,,,
2023,20,10210,19.68,405,,,
2023,20,40500,1.056,2,,,
2023,20,10220,0.496,1,,,
2023,20,69090,0.262,2,,,
2023,20,69120,0.124,1,,,
2023,20,#N/A,0.716,2,,,
2023,20,71001,0.068,2,,,
2023,20,23055,0.102,2,,,
2023,20,66045,0.052,17,,,
2023,21,69322,,,1.836,2,
2023,21,10120,,,,,
2023,21,21720,,,,,
2023,21,21740,,,,,
2023,21,81742,23.97,233,,,
2023,21,10285,0.119,2,,,
2023,21,66570,0.012,2,,,
2023,21,80200,,,,,
2023,21,66502,,,,,
2023,21,99999,2.746,,,,
2023,21,21375,5.93,13,,,
2023,21,23801,,,,,
2023,21,21735,18.91,435,,,
2023,21,43000,0.094,1,,,
2023,21,41201,,,,,
2023,21,10210,10.22,104,,,
2023,21,10220,2.46,9,,,
2023,21,80020,0.468,1,,,
2023,21,95020,0.001,2,,,
2023,21,21110,0.144,3,,,
2023,21,23055,0.246,4,,,
2023,21,40500,1.826,12,,,
2023,21,75284,0.032,1,,,
2023,22,69322,,,0.342,1,
2023,22,10120,,,4.58,1,
2023,22,21720,,,,,
2023,22,21740,,,,,
2023,22,81742,27,238,,,
2023,22,10285,0.376,2,,,
2023,22,66570,0.032,8,,,
2023,22,80200,4.002,14,,,
2023,22,66502,0.008,3,,,
2023,22,99999,0.186,,,,
2023,22,21375,0.792,4,,,
2023,22,23801,0.014,1,,,
2023,22,21735,17.16,367,,,
2023,22,43000,,,,,
2023,22,41201,,,,,
2023,22,10210,8.02,48,,,
2023,22,24180,0.352,1,,,
2023,22,80020,0.346,1,,,
2023,22,40500,1.116,8,,,
2023,22,23055,0.372,8,,,
2023,22,68781,0.252,1,,,
2023,22,21741,0.136,11,,,
2023,22,20001,0.012,1,,,
2023,23,69322,,,1.496,1,
2023,23,10120,,,,,
2023,23,21720,,,,,
2023,23,21740,,,,,
2023,23,81742,20.71,174,,,
2023,23,10285,0.702,7,,,
2023,23,66570,0.002,1,,,
2023,23,80200,0.796,3,,,
2023,23,66502,,,,,
2023,23,99999,0.034,,,,
2023,23,21375,4.836,13,,,
2023,23,23801,,,,,
2023,23,21735,19.49,498,,,
2023,23,43000,,,,,
2023,23,41201,,,,,
2023,23,10210,7.81,54,,,
2023,23,24180,0.168,1,,,
2023,23,80020,2.792,4,,,
2023,23,21110,0.344,6,,,
2023,23,23055,0.078,1,,,
2023,23,21741,0.024,1,,,
2023,23,10220,3.648,9,,,
2023,23,40500,0.632,6,,,
2023,23,21313,0.004,1,,,
2023,24,69322,,,,,
2023,24,10120,,,,,
2023,24,21720,,,,,
2023,24,21740,,,,,
2023,24,81742,,,13.15,241,
2023,24,10285,,,0.5,7,
2023,24,66570,,,0.004,1,
2023,24,80200,,,,,
2023,24,66502,,,0.001,1,
2023,24,99999,,,0.098,,
2023,24,21375,,,,,
2023,24,23801,,,,,
2023,24,21735,,,2.332,48,
2023,24,43000,,,,,
2023,24,41201,,,,,
2023,24,10210,,,3.986,107,
2023,24,10220,,,0.426,1,
2023,24,21110,,,0.162,3,
2023,24,40500,,,0.114,1,
2023,24,24180,,,0.062,1,
2023,24,23055,,,0.276,9,
2023,25,69322,,,2.812,2,
2023,25,10120,,,,,
2023,25,21720,,,,,
2023,25,21740,,,,,
2023,25,81742,20.68,237,,,
2023,25,10285,0.484,6,,,
2023,25,66570,0.022,2,,,
2023,25,80200,0.8,4,,,
2023,25,66502,0.024,8,,,
2023,25,99999,4.502,,,,
2023,25,21375,0.038,1,,,
2023,25,23801,0.038,1,,,
2023,25,21735,21.76,262,,,
2023,25,43000,2.298,25,,,
2023,25,41201,,,,,
2023,25,10210,1.465,22,,,
2023,25,68781,1.758,11,,,
2023,25,80020,1.712,4,,,
2023,25,10220,9.88,22,,,
2023,25,40500,0.044,1,,,
2023,25,66601,0.032,1,,,
2023,25,66203,0.028,5,,,
2023,25,66045,0.036,10,,,
2023,25,66050,0.114,22,,,
2023,25,21110,0.262,5,,,
2023,25,23055,0.04,1,,,
2023,25,21741,0.086,4,,,
2023,25,10140,0.032,1,,,
2023,25,98082,0.042,1,,,
2023,25,21388,0.206,2,,,
2023,25,22200,0.084,1,,,
2023,25,95020,0.024,5,,,
2023,25,71010,0.016,1,,,
2023,26,69322,,,0.002,1,
2023,26,10120,,,,,
2023,26,21720,,,,,
2023,26,21740,,,,,
2023,26,81742,15.08,196,,,
2023,26,10285,3.112,75,,,
2023,26,66570,0.028,6,,,
2023,26,80200,,,,,
2023,26,66502,0.206,86,,,
2023,26,99999,5.87,,,,
2023,26,21375,0.872,16,,,
2023,26,23801,0.246,7,,,
2023,26,21735,24.92,804,,,
2023,26,43000,,,,,
2023,26,41201,0.024,1,,,
2023,26,10210,1.144,37,,,
2023,26,20061,0.018,1,,,
2023,26,10220,2.67,7,,,
2023,26,80020,0.61,1,,,
2023,26,50301,0.002,2,,,
2023,26,68781,1.818,10,,,
2023,26,23055,1.262,53,,,
2023,26,21313,0.028,2,,,
2023,26,75241,0.002,1,,,
2023,26,91000,0.736,42,,,
2023,26,40500,0.016,2,,,
2023,26,21932,0.058,2,,,
2023,26,69061,0.004,1,,,
2023,26,69090,0.074,1,,,
2023,26,80540,0.022,2,,,
2023,27,69322,,,,,
2023,27,10120,,,,,
2023,27,21720,,,,,
