"#  ADF&G 2008 trawl survey Haul data   # Haul_rate : r (retow), d(bad tow)  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# The survey combined ADFG (1-69)and NSEDC trawls  NSEDC (70-88) Haul numbers were converted to sequntial of ADFG Haul number ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Year,Haul,Station,Haul_rate,Net,Date,Lat_Deg_Start,Lat_Min_Start,Long_Deg_Start,Long_Min_Start,Lat_Deg_End,Lat_Min_End,Long_Deg_End,Long_Min_End,Compas,Time_Start,Time_End,Tow_minutes,Tow_dist_NM,Depth_Min_fm,Depth_Max_fm,Depth_Ave_fm,Clouds,Sea,Swell,Scope_fm,Gear_perf,Temp_Surf_C,Temp_Bottom_C,Sal_PSU,Comments
2008,16,151,,new#1,7/28/2008,64,10.78,162,42.38,64,10.55,162,40.18,103,13:38,14:06,27.2,1,10.5,10.9,10.7,9,2,2,75,20,,3.3,,
2008,17,124,,new#1,7/28/2008,64,0.03,162,41.86,63,59.45,162,43.71,234,16:00,16:27,27.1,1,9.3,9.3,9.3,9,2,2,75,20,,4.8,,
2008,18,152,,new#1,7/28/2008,64,10.02,163,3.98,64,10.57,163,2.06,57,19:10,19:37,27.4,1,12.6,12.8,12.7,9,2,2,75,20,,4.1,,
2008,19,179,,new#1,7/30/2008,64,19.97,163,26.36,64,19.23,163,27.92,223,08:22,08:49,27.1,1,9.9,10.7,10.3,9,2,2,75,20,,4.8,,
2008,20,153,,new#1,7/30/2008,64,10.08,163,27.06,64,9.28,163,25.68,142,10:12,10:39,27.3,1,10.3,10.8,10.5,9,2,2,75,20,,4,,
2008,21,125,,new#1,7/30/2008,63,59.97,163,5.25,64,0.11,163,3.01,82,12:32,12:59,27.5,1,9.7,9.7,9.7,9,2,2,75,20,,4.8,,
2008,22,127,,new#1,7/30/2008,64,0.11,163,50.8,63,59.77,163,48.69,110,15:53,16:20,27,1,9.1,9.4,9.2,9,2,2,75,20,,5.4,,
2008,23,154,,new#1,7/30/2008,64,10.07,163,49.92,64,10.19,163,47.73,83,17:47,18:14,26.9,1,9.7,9.8,9.7,9,1,2,75,20,,4.6,,
2008,24,180,,new#1,7/30/2008,64,20,163,49.11,64,20.49,163,47.11,60,19:38,20:05,26.7,1,8.7,8.7,8.7,9,1,2,75,20,,6.1,,
2008,25,202,,new#1,7/31/2008,64,29.99,163,49.01,64,29.65,163,51.19,250,09:55,10:21,26.3,1,8.1,8.4,8.2,9,1,2,75,20,,6.8,,
2008,26,203,,new#1,7/31/2008,64,29.91,164,12.29,64,30.05,164,14.6,278,11:50,12:16,25.9,1,10.1,10.7,10.4,9,2,2,75,20,,7.9,,
2008,27,181,,new#1,7/31/2008,64,20.03,164,12.33,64,19.8,164,10.1,103,14:09,14:36,27.3,1,7.3,7.3,7.3,9,2,2,75,20,,8.2,,
2008,28,128,,new#1,7/31/2008,63,59.89,164,13.06,64,0.12,164,14.85,286,17:32,17:59,27.2,1,8.4,8.6,8.5,9,2,2,75,20,,8.8,,
2008,29,129,,new#1,7/31/2008,64,0.17,164,35.21,64,0.84,164,33.55,47,19:39,20:06,26.7,1,9.6,10,9.8,9,2,2,75,20,,7.3,,
2008,30,156,,new#1,7/31/2008,64,9.85,164,34.72,64,9.95,164,32.46,84,21:34,22:01,26.5,1,7.5,7.8,7.6,9,2,2,75,20,,6,,
2008,31,186,,new#1,8/2/2008,64,20.84,166,6.29,64,19.95,166,7.43,209,09:08,09:34,25.4,1,11.9,13.6,12.7,7,2,2,75,20,,,,
2008,32,187,,new#1,8/2/2008,64,19.96,166,30.02,64,19.24,166,28.42,136,21:31,21:58,27.6,1,13.2,13.7,13.4,2,1,2,75,20,,5.1,,
2008,33,161,,new#1,8/2/2008,64,9.87,166,30.06,64,8.93,166,30.81,199,23:31,23:58,26.8,1,13.5,13.9,13.7,3,1,2,75,20,,4.6,,
2008,34,135,,new#1,8/3/2008,63,59.98,166,51.67,63,59.55,166,53.73,245,02:12,02:39,26.8,1,17,17.3,17.1,6,1,2,75,20,,4,,
2008,35,134,,new#1,8/3/2008,64,0.08,166,29.06,64,0.23,166,31.31,278,04:34,05:01,27.4,1,15.4,15.7,15.5,7,2,2,75,20,,5.4,,
2008,36,133,,new#1,8/3/2008,63,59.99,166,6.18,64,0.23,166,8.39,284,06:47,07:14,27.2,1,12.1,12.4,12.2,8,2,2,75,20,,6,,
2008,37,160,,new#1,8/3/2008,64,10.1,166,7.59,64,10.14,166,9.87,272,08:57,09:24,27.6,1,11.6,11.8,11.7,9,2,2,75,20,,5.4,,
2008,38,159,,new#1,8/4/2008,64,9.8,165,42.86,64,9.11,165,41.19,133,08:17,08:45,27.7,1,9.9,10.1,10,2,2,4,75,20,,7.6,,
2008,39,158,,new#1,8/4/2008,64,10.22,165,20.89,64,9.15,165,19.82,151,10:44,11:11,27.5,1,8.9,9.1,9,4,2,3,75,20,,8.7,,
2008,40,131,,new#1,8/4/2008,63,59.98,165,20.91,63,59,165,20.59,172,12:41,13:07,26.4,1,8.6,8.9,8.7,6,2,3,75,20,,8.5,,
2008,41,130,,new#1,8/4/2008,63,59.95,164,58.26,63,59.35,164,56.45,127,15:05,15:32,27.7,1,8.7,8.9,8.8,7,1,3,75,20,,9.4,,
2008,42,157,,new#1,8/4/2008,64,9.99,164,58.23,64,9.39,164,56.43,127,17:25,17:51,26,1,7.8,8,7.9,3,1,2,75,20,,7,,
2008,43,182,,new#1,8/4/2008,64,19.95,164,35.15,64,19.07,164,33.92,149,19:59,20:28,28.8,1,7,7.4,7.2,8,1,2,75,20,,9.3,,
2008,44,132,,new#1,8/5/2008,63,59.97,165,43.69,63,59.18,165,45.06,217,11:31,11:58,26.9,1,10.1,10.1,10.1,5,1,1,75,20,,,,
2008,45,106,,new#1,8/5/2008,63,50.21,166,5.69,63,51.13,166,4.81,23,13:50,14:17,27,1,13.2,13.5,13.3,4,1,1,75,20,,,,
2008,46,107,,new#1,8/5/2008,63,49.95,166,28.52,63,19.06,166,29.51,206,16:02,16:29,27,1,15.7,16.1,15.9,7,1,1,75,20,,4.7,,
2008,47,82,,new#1,8/5/2008,63,40.01,166,27.92,63,40.85,166,30.18,275,18:03,18:30,27.3,1,14.3,14.4,14.3,7,1,1,75,20,,5.3,,
2008,48,81,,new#1,8/5/2008,63,39.91,166,5.53,63,38.97,166,6.26,199,20:03,20:30,27,1,13.4,13.6,13.5,8,1,1,75,20,,5.8,,
2008,49,80,,new#1,8/5/2008,63,40.06,165,42.98,63,39.3,165,44.38,219,21:59,22:25,26.7,1,11.4,11.6,11.5,9,1,1,75,20,,6.9,,
2008,50,79,,new#1,8/5/2008,63,40.05,165,20.7,63,39.37,165,22.38,227,23:59,00:27,28.3,1,9,9.2,9.1,9,1,1,75,20,,7.6,,
2008,51,78,,new#1,8/6/2008,63,40.09,164,58.11,63,39.19,164,59.09,206,10:05,10:31,26.3,1,7.5,8,7.7,9,1,2,75,20,,,,
2008,52,103,,new#1,8/6/2008,63,50.01,164,58.22,63,50.83,164,56.92,35,12:08,12:34,26.5,1,8,8.1,8.1,9,1,2,75,20,,8.2,,
2008,53,204,,new#1,8/8/2008,64,30.03,165,44.77,64,29.84,165,42.49,101,09:42,10:09,27.1,1,8.4,8.9,8.6,1,1,1,75,20,,,,
2008,54,185,,Homer,8/8/2008,64,19.94,165,44.57,64,19.47,165,42.56,119,13:13,13:39,26.6,1,10.3,10.7,10.4,3,1,1,75,1,,7.2,,
2008,55,184,,Homer,8/8/2008,64,19.82,165,20.84,64,19.25,165,18.96,125,15:15,15:40,25.7,1,11.6,12.1,11.8,2,1,1,75,20,,7.7,,
2008,56,184,r,Homer,8/8/2008,64,19.98,165,21.14,64,19.14,165,19.93,148,16:29,16:55,26,1,11.3,12.2,11.7,3,1,1,75,20,,7.6,,
2008,57,183,,Homer,8/8/2008,64,19.93,164,57.82,64,19.53,164,55.73,114,18:38,19:04,26.6,1,14,15.7,14.8,3,1,1,75,20,,7.6,,
2008,58,105,,Homer,8/9/2008,63,49.99,165,43.39,63,50.66,165,41.63,49,12:19,12:47,27.9,1,10.3,10.7,10.4,9,1,2,75,20,,7.2,,
2008,59,104,,Homer,8/9/2008,63,49.99,165,20.83,63,50.45,165,18.83,63,14:15,14:42,26.6,1,8.7,9,8.8,7,1,2,75,20,,7.5,,
2008,60,102,,Homer,8/9/2008,63,50.01,164,35.62,63,50.9,164,34.61,27,17:22,17:50,27.1,1,7.9,8.1,8,7,1,2,75,20,,8.5,,
2008,61,101,,Homer,8/9/2008,63,50.03,164,13.05,63,49.04,164,13.29,186,19:19,19:47,27.3,1,8.1,8.1,8.1,7,1,1,75,20,,9.1,,
2008,62,100,,Homer,8/9/2008,63,49.9,163,49.58,63,49.38,163,47.67,122,21:24,21:50,26,1,8.1,8.1,8.1,8,1,1,75,20,,7.9,,
2008,63,99,,Homer,8/9/2008,63,50.25,163,28.44,63,50.9,163,30.14,311,23:17,23:44,26.9,1,8.1,8.1,8.1,9,1,1,75,20,,6.9,,
2008,64,98,,Homer,8/10/2008,63,49.98,163,5.26,63,50.74,163,6.74,319,01:23,01:50,27.2,1,8.6,8.7,8.6,9,1,1,75,20,,5.8,,
2008,65,149,,Homer,8/10/2008,64,9.97,161,55.52,64,9.58,161,53.44,114,11:30,11:57,26.6,1,9.1,9.1,9.1,5,1,1,75,20,,1.7,,
2008,66,148,,Homer,8/10/2008,64,10.01,161,32.58,64,9.04,161,32.16,169,13:30,13:57,27,1,8.1,8.1,8.1,8,1,1,75,20,,4.5,,
2008,67,175,,Homer,8/10/2008,64,19.99,161,54.55,64,20.22,161,52.22,77,15:58,16:26,28,1,7.8,8,7.9,2,1,1,75,20,,4.6,,
2008,68,176,,Homer,8/10/2008,64,20.07,162,16.91,64,19.26,162,18.21,215,18:07,18:35,27.4,1,8.7,8.9,8.8,2,1,1,75,20,,2.3,,
2008,69,185,r,Homer,8/11/2008,64,20.02,165,44.69,64,20.73,165,46.33,315,05:59,06:26,27.5,1,10.9,12,10.4,9,1,2,75,20,,7.9,,
2008,70,611,,NSEC,8/11/2008,65,18.74,166,53.38,65,19.72,166,52.93,11,17:09,17:36,26.9,1,6.9,7.2,7.5,7,1,2,75,20,,7.2,,
2008,71,342,,NSEDC,8/11/2008,65,18.03,166,48.38,65,18.99,166,47.75,15,18:25,18:52,27,1,6.4,6.6,6.9,8,1,2,75,20,,6.6,,
2008,72,612,,NSEDC,8/12/2008,65,18.25,166,30.49,65,19.15,166,31.62,332,08:07,08:35,27.9,1,,5.1,,7,1,1,75,20,,5.1,,
2008,73,613,,NSEDC,8/12/2008,65,17.97,166,55.09,65,18.95,166,54.61,12,10:30,10:57,27.4,1,7,7.2,7.5,9,1,2,75,20,,7.3,,
2008,74,614,,NSEDC,8/12/2008,65,17.92,167,0.02,65,18.97,166,59.33,15,11:44,12:12,27,1.04,6.5,6.8,7.2,9,1,2,75,20,,6.8,,
2008,75,615,,NSEDC,8/12/2008,65,16.43,167,5.01,65,17.4,167,4.44,14,12:59,13:26,27.5,1,5.9,6,6.2,9,1,2,75,20,,6,,
2008,76,616,,NSEDC,8/12/2008,65,17.99,167,4.95,65,18.89,167,3.94,25,14:10,14:37,26.9,1,5.8,5.9,6,7,1,2,75,20,,5.9,,
2008,77,345,,NSEDC,8/12/2008,65,19.49,167,4.99,65,20.39,167,3.98,25,15:28,15:54,26.3,1,6.7,7.4,8.1,8,1,2,75,20,,7.4,,
2008,78,617,,NSEDC,8/12/2008,65,19.49,167,0.01,65,20.44,166,59.35,17,16:35,17:02,27.1,1,5.7,6.5,7.3,8,1,2,75,20,,6.5,,
2008,79,601,,NSEDC,8/13/2008,65,12.31,168,14.92,65,11.45,168,13.74,150,12:27,12:53,26.7,1,13.8,13.9,14.1,9,1,3,100,,,,,
2008,80,602,,NSEDC,8/13/2008,65,11.09,168,45.96,65,10.11,168,46.3,188,15:42,16:09,26.9,1,14.5,14.8,15,9,1,3,100,20,,1.8,,
2008,81,603,,NSEDC,8/13/2008,65,4.99,168,30.92,65,3.99,168,30.88,179,17:38,18:05,27,1,13.8,13.8,13.9,6,1,3,100,20,,1.3,,
2008,82,604,,NSEDC,8/13/2008,65,1.19,168,16.27,65,0.31,168,15.19,153,19:35,20:01,26.4,1,12.4,12.6,12.8,6,1,3,100,20,,2.1,,
2008,83,605,,NSEDC,8/14/2008,64,54.28,168,34.63,64,53.3,168,34.27,171,10:05,10:32,26.7,1,13.2,13.3,13.4,7,1,2,100,20,,1.8,,
2008,84,606,,NSEDC,8/14/2008,64,51.15,168,55.73,64,50.24,168,54.82,157,12:24,12:51,26.5,1,13.7,13.9,14.1,9,1,3,100,20,,1.4,,
2008,85,607,,NSEDC,8/14/2008,64,51.13,169,21.19,64,50.15,169,21.58,189,14:24,15:08,26.3,1,13.4,13.5,13.7,7,1,3,100,20,,2,,
2008,86,608,,NSEDC,8/14/2008,64,47.52,167,59.35,64,46.53,167,59.01,171,20:39,21:07,27.8,1,11.9,11.9,12,8,1,3,100,20,,2.9,,
2008,87,609,,NSEDC,8/15/2008,64,57.12,168,3.23,64,56.15,168,3.78,194,07:44,08:11,27.7,1,8.6,9.2,9.9,9,1,1,75,20,,3.8,,
2008,88,610,,NSEDC,8/15/2008,64,56.54,167,59.99,64,55.56,168,0.32,188,09:05,09:32,26.6,1,10.3,10.9,11.4,9,1,2,100,20,,3.4,,
