# ADFG_Crab_2024.csv,,,,,,,,,,,,,
# 2023 Trawl Survey Crab data ,,,,,,,,,,,,,
#  Legal size based on CW,,,,,,,,,,,,,
"#  Female J: Juvenile (no eggs and belly flap not extended fully to coxa), M Mature (with eggs or belly flap extended fully to coxa)",,,,,,,,,,,,,
"# Male:  9: < 76 (pre3), 7: 76-89 (pre2), 5: 90-104 (pre1), 1: 105-115 (recruits), 3: > 115 (post recruits)",,,,,,,,,,,,,
"# 5 (1): Pre-1 by length but legal so count as recruit,  1 (5): Recruit by length but sublegal; count as pre-1, 1 (3): Recruit by length but postrecruit by age, count as postrecruit.",,,,,,,,,,,,,
Year,Haul,ADFG_Station,Sex,Size_mm,Legal,Shell,Other,Clutch,Egg Stage,Egg condition,Egg color,Durometer,JM
2024,14,132,1,120,2,3,,,,,,,
2024,14,132,1,125,2,2,,,,,,,
2024,14,132,1,109,2,3,,,,,,,
2024,14,132,1,118,2,3,,,,,,,
2024,14,132,1,122,2,2,,,,,,,
2024,14,132,1,88,1,2,,,,,,,
2024,15,105,1,117,2,2,,,,,,,
2024,15,105,1,119,2,3,,,,,,,
2024,15,105,1,121,2,3,,,,,,,
2024,15,105,1,117,2,2,,,,,,,
2024,15,105,1,130,2,2,,,,,,,
2024,15,105,1,110,2,2,,,,,,,
2024,15,105,1,132,2,2,,,,,,,
2024,15,105,1,125,2,2,,,,,,,
2024,16,80,1,116,2,2,,,,,,,
2024,16,80,1,103,2,2,,,,,,,
2024,16,80,1,126,2,2,,,,,,,
2024,16,80,1,127,2,3,,,,,,,
2024,16,80,1,126,2,2,,,,,,,
2024,16,80,1,119,2,3,,,,,,,
2024,16,80,1,125,2,2,,,,,,,
2024,17,79,1,126,2,2,,,,,,,
2024,17,79,1,117,2,3,,,,,,,
2024,21,130,1,123,2,3,,,,,,,
2024,21,130,2,82,,,,4,1,1,2,,M
2024,22,131,1,76,1,2,,,,,,,
2024,23,158,1,126,2,3,,,,,,,
2024,25,183,1,117,2,3,,,,,,,
2024,25,183,1,125,2,3,,,,,,,
2024,26,182,2,17,,,,,,,,,J
2024,29,128,2,76,,,,,,,,,J
2024,29,128,2,102,,,,5,1,1,2,,M
2024,30,155,1,66,1,2,,,,,,,
2024,30,155,2,78,,,,5,1,1,2,,M
2024,35,154,2,78,,,,3,1,1,5,,M
2024,35,154,2,15,,,,,,,,,J
2024,37,152,1,81,1,2,,,,,,,
2024,37,152,1,89,1,1,,,,,,,
2024,39,124,2,78,,,,3,1,1,2,,M
2024,39,124,1,83,1,1,,,,,,,
2024,39,124,1,71,1,2,,,,,,,
2024,39,124,2,34,,,,,,,,,J
2024,39,124,1,24,1,2,,,,,,,
2024,40,125,2,84,,,,3,1,1,5,,M
2024,40,125,1,130,2,2,,,,,,,
2024,40,125,1,106,2,2,,,,,,,
2024,40,125,2,34,,,,,,,,,J
2024,40,125,2,102,,,,4,1,1,2,,M
