# NB_SP_DATA_2023,,,,,,,,,,,
# NOAA NBS trawl survey 2023: Catch weight and numbers exampded ,,,,,,,,,,,
# All trawl survey area data ,,,,,,,,,,,
#,,,,,,,,,,,
#,,,,,,,,,,,
#,,,,,,,,,,,
Year,Survey_Id,Cruise,Haul,Stratum,NOAA_Station,Vessel_Id,Date_Time,Spcode,Cpue_Kgkm2,Weight_kg,Total_n
2023,143,202302,2,71,CC-06,134,29-Jul-23,40500,9.475394,0.396,16
2023,143,202302,2,71,CC-06,134,29-Jul-23,43010,14.643791,0.612,12
2023,143,202302,2,71,CC-06,134,29-Jul-23,66502,201.567479,8.424,3570
2023,143,202302,2,71,CC-06,134,29-Jul-23,68781,109.732723,4.586,22
2023,143,202302,2,71,CC-06,134,29-Jul-23,69061,0.574266,0.024,12
2023,143,202302,2,71,CC-06,134,29-Jul-23,69090,2.24921,0.094,24
2023,143,202302,2,71,CC-06,134,29-Jul-23,80020,215.828426,9.02,26
2023,143,202302,2,71,CC-06,134,29-Jul-23,80200,306.753927,12.82,77
2023,143,202302,2,71,CC-06,134,29-Jul-23,80540,6.029796,0.252,21
2023,143,202302,2,71,CC-06,134,29-Jul-23,80595,2.823476,0.118,14
2023,143,202302,2,71,CC-06,134,29-Jul-23,81742,1958.248158,81.84,988
2023,143,202302,2,71,CC-06,134,29-Jul-23,91000,19.142211,0.8,
2023,143,202302,2,71,CC-06,134,29-Jul-23,95000,64.365684,2.69,
2023,143,202302,2,71,CC-06,134,29-Jul-23,95039,5.623024,0.235,
2023,143,202302,2,71,CC-06,134,29-Jul-23,99993,13.519186,0.565,
2023,143,202302,2,81,W-26,162,3-Aug-23,471,28.343135,1.52,1
2023,143,202302,2,81,W-26,162,3-Aug-23,10140,14.768265,0.792,2
2023,143,202302,2,81,W-26,162,3-Aug-23,10210,11.150786,0.598,1
2023,143,202302,2,81,W-26,162,3-Aug-23,21740,183.298036,9.83,18
2023,143,202302,2,81,W-26,162,3-Aug-23,22205,15.588724,0.836,6
2023,143,202302,2,81,W-26,162,3-Aug-23,22226,0.111881,0.006,1
2023,143,202302,2,81,W-26,162,3-Aug-23,40504,726.479296,38.96,157
2023,143,202302,2,81,W-26,162,3-Aug-23,41201,1.529038,0.082,
2023,143,202302,2,81,W-26,162,3-Aug-23,43000,97.914342,5.251,328
2023,143,202302,2,81,W-26,162,3-Aug-23,60110,0.615344,0.033,8
2023,143,202302,2,81,W-26,162,3-Aug-23,66045,0.298349,0.016,8
2023,143,202302,2,81,W-26,162,3-Aug-23,66175,0.298349,0.016,8
2023,143,202302,2,81,W-26,162,3-Aug-23,66502,0.298349,0.016,8
2023,143,202302,2,81,W-26,162,3-Aug-23,66570,1.230689,0.066,16
2023,143,202302,2,81,W-26,162,3-Aug-23,68580,667.0333,35.772,1047
2023,143,202302,2,81,W-26,162,3-Aug-23,69061,3.058075,0.164,25
2023,143,202302,2,81,W-26,162,3-Aug-23,69095,21.425172,1.149,98
2023,143,202302,2,81,W-26,162,3-Aug-23,71026,1.529038,0.082,16
2023,143,202302,2,81,W-26,162,3-Aug-23,71511,7.346839,0.394,
2023,143,202302,2,81,W-26,162,3-Aug-23,71537,36.715548,1.969,230
2023,143,202302,2,81,W-26,162,3-Aug-23,71580,3.673419,0.197,25
2023,143,202302,2,81,W-26,162,3-Aug-23,71835,10.703263,0.574,74
2023,143,202302,2,81,W-26,162,3-Aug-23,71884,53.53496,2.871,33
2023,143,202302,2,81,W-26,162,3-Aug-23,72752,33.657473,1.805,123
2023,143,202302,2,81,W-26,162,3-Aug-23,72755,206.531948,11.076,602
2023,143,202302,2,81,W-26,162,3-Aug-23,80590,325.94605,17.48,241
2023,143,202302,2,81,W-26,162,3-Aug-23,80594,20.194484,1.083,148
2023,143,202302,2,81,W-26,162,3-Aug-23,83020,441.183268,23.66,163
2023,143,202302,2,81,W-26,162,3-Aug-23,83320,79.248896,4.25,1540
2023,143,202302,2,81,W-26,162,3-Aug-23,94000,1.529038,0.082,
2023,143,202302,2,81,W-26,162,3-Aug-23,99994,3.058075,0.164,
2023,143,202302,3,70,AA-22,162,4-Aug-23,471,869.036804,38.78,5
2023,143,202302,3,70,AA-22,162,4-Aug-23,10140,29.84933,1.332,12
2023,143,202302,3,70,AA-22,162,4-Aug-23,10210,5152.594952,229.93,1000
2023,143,202302,3,70,AA-22,162,4-Aug-23,10211,124.417028,5.552,33
2023,143,202302,3,70,AA-22,162,4-Aug-23,10212,53.782577,2.4,93
2023,143,202302,3,70,AA-22,162,4-Aug-23,10261,46.09615,2.057,23
2023,143,202302,3,70,AA-22,162,4-Aug-23,10285,14550.24869,649.292,1075
2023,143,202302,3,70,AA-22,162,4-Aug-23,20041,11.383979,0.508,18
2023,143,202302,3,70,AA-22,162,4-Aug-23,21314,1.165289,0.052,3
2023,143,202302,3,70,AA-22,162,4-Aug-23,21370,16.672599,0.744,3
2023,143,202302,3,70,AA-22,162,4-Aug-23,21371,15.596947,0.696,1
2023,143,202302,3,70,AA-22,162,4-Aug-23,21720,483.595003,21.58,11
2023,143,202302,3,70,AA-22,162,4-Aug-23,21740,3690.739696,164.696,135
2023,143,202302,3,70,AA-22,162,4-Aug-23,23041,0.268913,0.012,1
2023,143,202302,3,70,AA-22,162,4-Aug-23,23235,58.309277,2.602,1
2023,143,202302,3,70,AA-22,162,4-Aug-23,24189,67.676409,3.02,1
2023,143,202302,3,70,AA-22,162,4-Aug-23,40504,1165.289164,52,97
2023,143,202302,3,70,AA-22,162,4-Aug-23,65100,20.280513,0.905,
2023,143,202302,3,70,AA-22,162,4-Aug-23,68560,3.809599,0.17,1
2023,143,202302,3,70,AA-22,162,4-Aug-23,68577,48.225044,2.152,20
2023,143,202302,3,70,AA-22,162,4-Aug-23,68580,10.756515,0.48,31
2023,143,202302,3,70,AA-22,162,4-Aug-23,69086,13.356007,0.596,20
2023,143,202302,3,70,AA-22,162,4-Aug-23,69323,718.176676,32.048,31
2023,143,202302,3,70,AA-22,162,4-Aug-23,71001,8.112205,0.362,
2023,143,202302,3,70,AA-22,162,4-Aug-23,71882,812.027272,36.236,101
2023,143,202302,3,70,AA-22,162,4-Aug-23,71884,51.608864,2.303,15
2023,143,202302,3,70,AA-22,162,4-Aug-23,80590,76.057527,3.394,41
2023,143,202302,3,70,AA-22,162,4-Aug-23,80594,1.344564,0.06,5
2023,143,202302,3,70,AA-22,162,4-Aug-23,83020,12.549268,0.56,4
2023,143,202302,3,70,AA-22,162,4-Aug-23,83320,0.448188,0.02,20
2023,143,202302,3,70,AA-22,162,4-Aug-23,98070,5.557533,0.248,1
2023,143,202302,3,70,AA-22,162,4-Aug-23,98082,0.672282,0.03,
2023,143,202302,3,70,AA-22,162,4-Aug-23,98105,16.000317,0.714,
2023,143,202302,3,70,AA-22,162,4-Aug-23,99994,10.823744,0.483,
2023,143,202302,3,71,CC-07,134,29-Jul-23,10140,0.192695,0.008,1
2023,143,202302,3,71,CC-07,134,29-Jul-23,10210,224.20047,9.308,292
2023,143,202302,3,71,CC-07,134,29-Jul-23,10220,522.68481,21.7,33
2023,143,202302,3,71,CC-07,134,29-Jul-23,10285,71.537967,2.97,52
2023,143,202302,3,71,CC-07,134,29-Jul-23,20001,0.096347,0.004,1
2023,143,202302,3,71,CC-07,134,29-Jul-23,20061,0.529911,0.022,2
2023,143,202302,3,71,CC-07,134,29-Jul-23,20322,33.962469,1.41,1
2023,143,202302,3,71,CC-07,134,29-Jul-23,21110,0.240869,0.01,1
2023,143,202302,3,71,CC-07,134,29-Jul-23,21313,3.227639,0.134,12
2023,143,202302,3,71,CC-07,134,29-Jul-23,21371,27.507191,1.142,21
2023,143,202302,3,71,CC-07,134,29-Jul-23,21376,2.215991,0.092,2
2023,143,202302,3,71,CC-07,134,29-Jul-23,21388,14.692983,0.61,12
2023,143,202302,3,71,CC-07,134,29-Jul-23,21405,0.096347,0.004,1
2023,143,202302,3,71,CC-07,134,29-Jul-23,21423,2.167817,0.09,1
2023,143,202302,3,71,CC-07,134,29-Jul-23,21725,0.144521,0.006,1
2023,143,202302,3,71,CC-07,134,29-Jul-23,21735,497.53813,20.656,340
2023,143,202302,3,71,CC-07,134,29-Jul-23,23807,62.770351,2.606,122
2023,143,202302,3,71,CC-07,134,29-Jul-23,23809,4.383808,0.182,5
2023,143,202302,3,71,CC-07,134,29-Jul-23,40561,2.119643,0.088,9
2023,143,202302,3,71,CC-07,134,29-Jul-23,41201,1.348864,0.056,
2023,143,202302,3,71,CC-07,134,29-Jul-23,43010,154.806234,6.427,254
2023,143,202302,3,71,CC-07,134,29-Jul-23,43040,28.518839,1.184,113
2023,143,202302,3,71,CC-07,134,29-Jul-23,56312,1.348864,0.056,56
2023,143,202302,3,71,CC-07,134,29-Jul-23,66045,1.348864,0.056,113
2023,143,202302,3,71,CC-07,134,29-Jul-23,66502,77.391073,3.213,2001
2023,143,202302,3,71,CC-07,134,29-Jul-23,66570,23.07521,0.958,310
2023,143,202302,3,71,CC-07,134,29-Jul-23,68781,51.35318,2.132,12
2023,143,202302,3,71,CC-07,134,29-Jul-23,69061,58.386543,2.424,479
2023,143,202302,3,71,CC-07,134,29-Jul-23,69090,111.353543,4.623,141
2023,143,202302,3,71,CC-07,134,29-Jul-23,69120,233.570258,9.697,310
2023,143,202302,3,71,CC-07,134,29-Jul-23,69322,33.336211,1.384,11
2023,143,202302,3,71,CC-07,134,29-Jul-23,71583,43.452691,1.804,789
2023,143,202302,3,71,CC-07,134,29-Jul-23,71884,1108.06771,46.003,648
2023,143,202302,3,71,CC-07,134,29-Jul-23,80020,680.212858,28.24,33
2023,143,202302,3,71,CC-07,134,29-Jul-23,80200,85.026607,3.53,10
2023,143,202302,3,71,CC-07,134,29-Jul-23,80595,0.289042,0.012,2
2023,143,202302,3,71,CC-07,134,29-Jul-23,81095,2.505033,0.104,2
2023,143,202302,3,71,CC-07,134,29-Jul-23,81742,4259.279028,176.83,1939
2023,143,202302,3,71,CC-07,134,29-Jul-23,82510,203.702555,8.457,141
2023,143,202302,3,71,CC-07,134,29-Jul-23,95039,23.07521,0.958,
2023,143,202302,3,71,CC-07,134,29-Jul-23,98312,114.075358,4.736,
2023,143,202302,3,71,CC-07,134,29-Jul-23,99994,605.639947,25.144,
2023,143,202302,4,71,BB-22,162,4-Aug-23,10210,53.916503,2.501,9
2023,143,202302,4,71,BB-22,162,4-Aug-23,21110,120.228842,5.577,22
2023,143,202302,4,71,BB-22,162,4-Aug-23,21342,0.905435,0.042,1
2023,143,202302,4,71,BB-22,162,4-Aug-23,21368,48.72103,2.26,15
2023,143,202302,4,71,BB-22,162,4-Aug-23,21370,2.759421,0.128,1
2023,143,202302,4,71,BB-22,162,4-Aug-23,21740,4312.026722,200.02,185
2023,143,202302,4,71,BB-22,162,4-Aug-23,22205,61.677375,2.861,13
2023,143,202302,4,71,BB-22,162,4-Aug-23,40011,75.431364,3.499,
2023,143,202302,4,71,BB-22,162,4-Aug-23,40504,111.885905,5.19,18
2023,143,202302,4,71,BB-22,162,4-Aug-23,50000,5.389494,0.25,125
2023,143,202302,4,71,BB-22,162,4-Aug-23,65203,619.576282,28.74,
2023,143,202302,4,71,BB-22,162,4-Aug-23,68577,711.17613,32.989,625
2023,143,202302,4,71,BB-22,162,4-Aug-23,68580,2038.177454,94.544,3528
2023,143,202302,4,71,BB-22,162,4-Aug-23,69323,25.395298,1.178,3
2023,143,202302,4,71,BB-22,162,4-Aug-23,71882,360.96678,16.744,125
2023,143,202302,4,71,BB-22,162,4-Aug-23,74104,323.261877,14.995,125
2023,143,202302,4,71,BB-22,162,4-Aug-23,81060,234.63703,10.884,27
2023,143,202302,4,71,BB-22,162,4-Aug-23,81095,80.820859,3.749,125
2023,143,202302,4,71,BB-22,162,4-Aug-23,82510,34481.05851,1599.457,47603
2023,143,202302,4,71,BB-22,162,4-Aug-23,83000,5.389494,0.25,250
2023,143,202302,4,71,BB-22,162,4-Aug-23,91000,6007.238307,278.655,
2023,143,202302,4,71,BB-22,162,4-Aug-23,95000,328.651372,15.245,
2023,143,202302,4,71,BB-22,162,4-Aug-23,98105,193.957126,8.997,
2023,143,202302,4,71,BB-22,162,4-Aug-23,99993,161.62016,7.497,
2023,143,202302,4,71,BB-22,162,4-Aug-23,99994,177.788643,8.247,
2023,143,202302,4,71,BB-22,162,4-Aug-23,99997,14088.1385,653.5,
2023,143,202302,4,71,CC-08,134,30-Jul-23,10210,366.21582,15.216,1142
2023,143,202302,4,71,CC-08,134,30-Jul-23,10211,1.925425,0.08,4
2023,143,202302,4,71,CC-08,134,30-Jul-23,10220,38.941719,1.618,4
2023,143,202302,4,71,CC-08,134,30-Jul-23,10285,99.688875,4.142,118
2023,143,202302,4,71,CC-08,134,30-Jul-23,20001,2.647459,0.11,46
2023,143,202302,4,71,CC-08,134,30-Jul-23,20041,0.818306,0.034,4
2023,143,202302,4,71,CC-08,134,30-Jul-23,20061,3.754579,0.156,19
2023,143,202302,4,71,CC-08,134,30-Jul-23,20202,0.144407,0.006,1
2023,143,202302,4,71,CC-08,134,30-Jul-23,21314,133.167201,5.533,717
2023,143,202302,4,71,CC-08,134,30-Jul-23,21371,39.80816,1.654,56
2023,143,202302,4,71,CC-08,134,30-Jul-23,21388,1.636611,0.068,1
2023,143,202302,4,71,CC-08,134,30-Jul-23,21735,107.149897,4.452,92
2023,143,202302,4,71,CC-08,134,30-Jul-23,21932,8.616277,0.358,5
2023,143,202302,4,71,CC-08,134,30-Jul-23,22208,0.240678,0.01,1
2023,143,202302,4,71,CC-08,134,30-Jul-23,23041,0.288814,0.012,1
2023,143,202302,4,71,CC-08,134,30-Jul-23,23804,0.625763,0.026,3
2023,143,202302,4,71,CC-08,134,30-Jul-23,23807,91.072599,3.784,203
2023,143,202302,4,71,CC-08,134,30-Jul-23,23809,2.406781,0.1,8
2023,143,202302,4,71,CC-08,134,30-Jul-23,24185,1.684747,0.07,1
2023,143,202302,4,71,CC-08,134,30-Jul-23,24189,0.722034,0.03,1
2023,143,202302,4,71,CC-08,134,30-Jul-23,40011,1.395933,0.058,
2023,143,202302,4,71,CC-08,134,30-Jul-23,40500,4.62102,0.192,17
2023,143,202302,4,71,CC-08,134,30-Jul-23,41201,5.6078,0.233,
2023,143,202302,4,71,CC-08,134,30-Jul-23,43010,28.087136,1.167,146
2023,143,202302,4,71,CC-08,134,30-Jul-23,66045,5.6078,0.233,321
2023,143,202302,4,71,CC-08,134,30-Jul-23,66502,408.575169,16.976,5697
2023,143,202302,4,71,CC-08,134,30-Jul-23,66570,18.243401,0.758,175
2023,143,202302,4,71,CC-08,134,30-Jul-23,68781,397.11889,16.5,80
2023,143,202302,4,71,CC-08,134,30-Jul-23,69061,12.635601,0.525,117
2023,143,202302,4,71,CC-08,134,30-Jul-23,69322,0.240678,0.01,3
2023,143,202302,4,71,CC-08,134,30-Jul-23,71583,1.395933,0.058,29
2023,143,202302,4,71,CC-08,134,30-Jul-23,80020,267.393386,11.11,14
2023,143,202302,4,71,CC-08,134,30-Jul-23,80590,38.508498,1.6,7
2023,143,202302,4,71,CC-08,134,30-Jul-23,80595,0.144407,0.006,1
2023,143,202302,4,71,CC-08,134,30-Jul-23,81742,4721.623268,196.18,5082
2023,143,202302,4,71,CC-08,134,30-Jul-23,82510,212.013352,8.809,146
2023,143,202302,4,71,CC-08,134,30-Jul-23,91000,112.324476,4.667,
2023,143,202302,4,71,CC-08,134,30-Jul-23,95017,2.815934,0.117,
2023,143,202302,4,71,CC-08,134,30-Jul-23,95039,9.819667,0.408,
2023,143,202302,4,71,CC-08,134,30-Jul-23,99991,4.211867,0.175,
2023,143,202302,4,71,CC-08,134,30-Jul-23,99993,363.640565,15.109,
2023,143,202302,4,71,CC-08,134,30-Jul-23,99998,21.059335,0.875,
2023,143,202302,5,71,BB-21,162,4-Aug-23,10210,268.715087,11.649,123
2023,143,202302,5,71,BB-21,162,4-Aug-23,10261,1.407127,0.061,15
2023,143,202302,5,71,BB-21,162,4-Aug-23,10285,385.206733,16.699,8
2023,143,202302,5,71,BB-21,162,4-Aug-23,20041,18.061972,0.783,31
2023,143,202302,5,71,BB-21,162,4-Aug-23,21314,2.168359,0.094,4
2023,143,202302,5,71,BB-21,162,4-Aug-23,21348,5.628507,0.244,4
2023,143,202302,5,71,BB-21,162,4-Aug-23,21368,251.437415,10.9,152
2023,143,202302,5,71,BB-21,162,4-Aug-23,21370,170.70063,7.4,49
2023,143,202302,5,71,BB-21,162,4-Aug-23,21740,445.205697,19.3,15
2023,143,202302,5,71,BB-21,162,4-Aug-23,40011,155.199167,6.728,
2023,143,202302,5,71,BB-21,162,4-Aug-23,40504,508.065051,22.025,115
2023,143,202302,5,71,BB-21,162,4-Aug-23,41201,5.536237,0.24,
2023,143,202302,5,71,BB-21,162,4-Aug-23,65100,2555.342298,110.776,
2023,143,202302,5,71,BB-21,162,4-Aug-23,66570,5.536237,0.24,96
2023,143,202302,5,71,BB-21,162,4-Aug-23,68560,3.967636,0.172,1
2023,143,202302,5,71,BB-21,162,4-Aug-23,68577,393.557223,17.061,577
2023,143,202302,5,71,BB-21,162,4-Aug-23,68580,10120.05606,438.712,20111
2023,143,202302,5,71,BB-21,162,4-Aug-23,69086,548.756391,23.789,481
2023,143,202302,5,71,BB-21,162,4-Aug-23,69323,292.036483,12.66,37
2023,143,202302,5,71,BB-21,162,4-Aug-23,71537,11.095541,0.481,96
2023,143,202302,5,71,BB-21,162,4-Aug-23,71882,731.682877,31.719,288
2023,143,202302,5,71,BB-21,162,4-Aug-23,71884,155.199167,6.728,48
2023,143,202302,5,71,BB-21,162,4-Aug-23,72740,38.799792,1.682,48
2023,143,202302,5,71,BB-21,162,4-Aug-23,80590,355.472528,15.41,54
2023,143,202302,5,71,BB-21,162,4-Aug-23,80594,60.967806,2.643,144
2023,143,202302,5,71,BB-21,162,4-Aug-23,82510,2067.553713,89.63,1009
2023,143,202302,5,71,BB-21,162,4-Aug-23,83020,3.529351,0.153,8
2023,143,202302,5,71,BB-21,162,4-Aug-23,91000,1795.932102,77.855,
2023,143,202302,5,71,BB-21,162,4-Aug-23,99993,1263.80749,54.787,
2023,143,202302,5,71,BB-21,162,4-Aug-23,99997,1829.195658,79.297,
2023,143,202302,5,71,CC-09,134,30-Jul-23,10,0.24545,0.01,1
2023,143,202302,5,71,CC-09,134,30-Jul-23,10210,4.859917,0.198,13
2023,143,202302,5,71,CC-09,134,30-Jul-23,10220,5.694448,0.232,1
2023,143,202302,5,71,CC-09,134,30-Jul-23,10285,26.901356,1.096,17
2023,143,202302,5,71,CC-09,134,30-Jul-23,20041,0.736351,0.03,2
2023,143,202302,5,71,CC-09,134,30-Jul-23,21314,38.682972,1.576,92
2023,143,202302,5,71,CC-09,134,30-Jul-23,21371,5.007187,0.204,2
2023,143,202302,5,71,CC-09,134,30-Jul-23,21388,8.787122,0.358,4
2023,143,202302,5,71,CC-09,134,30-Jul-23,21405,0.441811,0.018,4
2023,143,202302,5,71,CC-09,134,30-Jul-23,21725,2.749044,0.112,3
2023,143,202302,5,71,CC-09,134,30-Jul-23,21735,37.504811,1.528,11
2023,143,202302,5,71,CC-09,134,30-Jul-23,23804,1.767242,0.072,6
2023,143,202302,5,71,CC-09,134,30-Jul-23,23807,365.868266,14.906,668
2023,143,202302,5,71,CC-09,134,30-Jul-23,23809,1.276342,0.052,2
2023,143,202302,5,71,CC-09,134,30-Jul-23,23843,0.34363,0.014,1
2023,143,202302,5,71,CC-09,134,30-Jul-23,24185,6.479889,0.264,4
2023,143,202302,5,71,CC-09,134,30-Jul-23,24189,6.970789,0.284,1
2023,143,202302,5,71,CC-09,134,30-Jul-23,40500,3.092674,0.126,7
2023,143,202302,5,71,CC-09,134,30-Jul-23,41201,774.199439,31.542,
2023,143,202302,5,71,CC-09,134,30-Jul-23,43010,249.549353,10.167,130
2023,143,202302,5,71,CC-09,134,30-Jul-23,43082,76.776864,3.128,65
2023,143,202302,5,71,CC-09,134,30-Jul-23,56311,6.406254,0.261,130
2023,143,202302,5,71,CC-09,134,30-Jul-23,60100,3.190854,0.13,130
